"Jahr";"Stadtteil zus.";"Stadtbezirk mit zugeordneten Ortschaften";"Stadtbezirk/Ortschaft";"Stadtraum";"AltK_13IRB-2-5-9-14-17-24-29-44-59-64-74-84-";"Anzahl Einwohner"
"";"72 Prohlis-Süd";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"75 - 84 Jahre";934
"";"72 Prohlis-Süd";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"85 Jahre u.älter";372
"";"73 Niedersedlitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"00 - 02 Jahre";174
"";"73 Niedersedlitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"03 - 05 Jahre";160
"";"73 Niedersedlitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"06 - 09 Jahre";245
"";"73 Niedersedlitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"10 - 14 Jahre";280
"";"73 Niedersedlitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"15 - 17 Jahre";191
"";"73 Niedersedlitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"18 - 24 Jahre";301
"";"73 Niedersedlitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"25 - 29 Jahre";276
"";"73 Niedersedlitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"30 - 44 Jahre";1149
"";"73 Niedersedlitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"45 - 59 Jahre";1454
"";"73 Niedersedlitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"60 - 64 Jahre";370
"";"73 Niedersedlitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"65 - 74 Jahre";644
"";"73 Niedersedlitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"75 - 84 Jahre";561
"";"73 Niedersedlitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"85 Jahre u.älter";123
"";"74 Lockwitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"00 - 02 Jahre";206
"";"74 Lockwitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"03 - 05 Jahre";240
"";"74 Lockwitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"06 - 09 Jahre";314
"";"74 Lockwitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"10 - 14 Jahre";382
"";"74 Lockwitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"15 - 17 Jahre";171
"";"74 Lockwitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"18 - 24 Jahre";331
"";"74 Lockwitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"25 - 29 Jahre";250
"";"74 Lockwitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"30 - 44 Jahre";1378
"";"74 Lockwitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"45 - 59 Jahre";1791
"";"74 Lockwitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"60 - 64 Jahre";410
"";"74 Lockwitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"65 - 74 Jahre";755
"";"74 Lockwitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"75 - 84 Jahre";520
"";"74 Lockwitz";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"85 Jahre u.älter";117
"";"75 Leubnitz-Neuostra";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"00 - 02 Jahre";373
"";"75 Leubnitz-Neuostra";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"03 - 05 Jahre";412
"";"75 Leubnitz-Neuostra";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"06 - 09 Jahre";516
"";"75 Leubnitz-Neuostra";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"10 - 14 Jahre";551
"";"75 Leubnitz-Neuostra";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"15 - 17 Jahre";327
"";"75 Leubnitz-Neuostra";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"18 - 24 Jahre";788
"";"75 Leubnitz-Neuostra";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"25 - 29 Jahre";741
"";"75 Leubnitz-Neuostra";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"30 - 44 Jahre";2579
"";"75 Leubnitz-Neuostra";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"45 - 59 Jahre";2986
"";"75 Leubnitz-Neuostra";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"60 - 64 Jahre";975
"";"75 Leubnitz-Neuostra";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"65 - 74 Jahre";1871
"";"75 Leubnitz-Neuostra";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"75 - 84 Jahre";1587
"";"75 Leubnitz-Neuostra";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"85 Jahre u.älter";434
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"00 - 02 Jahre";107
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"03 - 05 Jahre";96
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"06 - 09 Jahre";136
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"10 - 14 Jahre";147
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"15 - 17 Jahre";75
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"18 - 24 Jahre";393
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"25 - 29 Jahre";295
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"30 - 44 Jahre";700
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"45 - 59 Jahre";661
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"60 - 64 Jahre";238
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"65 - 74 Jahre";258
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"75 - 84 Jahre";179
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"85 Jahre u.älter";94
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"00 - 02 Jahre";242
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"03 - 05 Jahre";240
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"06 - 09 Jahre";271
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"10 - 14 Jahre";305
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"15 - 17 Jahre";172
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"18 - 24 Jahre";1032
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"25 - 29 Jahre";776
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"30 - 44 Jahre";1675
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"45 - 59 Jahre";1206
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"60 - 64 Jahre";352
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"65 - 74 Jahre";547
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"75 - 84 Jahre";569
"";"76 Strehlen";"StB 7 Prohlis";"StB 7 Prohlis";"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)";"85 Jahre u.älter";230
"";"77 Reick";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"00 - 02 Jahre";152
"";"77 Reick";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"03 - 05 Jahre";162
"";"77 Reick";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"06 - 09 Jahre";197
"";"77 Reick";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"10 - 14 Jahre";222
"";"77 Reick";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"15 - 17 Jahre";128
"";"77 Reick";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"18 - 24 Jahre";343
"";"77 Reick";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"25 - 29 Jahre";376
"";"77 Reick";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"30 - 44 Jahre";976
"";"77 Reick";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"45 - 59 Jahre";1015
"";"77 Reick";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"60 - 64 Jahre";347
"";"77 Reick";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"65 - 74 Jahre";668
"";"77 Reick";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"75 - 84 Jahre";569
"";"77 Reick";"StB 7 Prohlis";"StB 7 Prohlis";"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)";"85 Jahre u.älter";155
"";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"00 - 02 Jahre";470
"";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"03 - 05 Jahre";424
"";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"06 - 09 Jahre";432
"";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"10 - 14 Jahre";426
"";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"15 - 17 Jahre";235
"";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"18 - 24 Jahre";2442
"";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"25 - 29 Jahre";1804
"";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"30 - 44 Jahre";2475
"";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"45 - 59 Jahre";1731
"";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"60 - 64 Jahre";471
"";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"65 - 74 Jahre";854
"";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"75 - 84 Jahre";1185
"";"81 Südvorstadt-West";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"85 Jahre u.älter";457
"";"82 Südvorstadt-Ost";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"00 - 02 Jahre";198
"";"82 Südvorstadt-Ost";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"03 - 05 Jahre";208
"";"82 Südvorstadt-Ost";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"06 - 09 Jahre";249
"";"82 Südvorstadt-Ost";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"10 - 14 Jahre";219
"";"82 Südvorstadt-Ost";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"15 - 17 Jahre";128
"";"82 Südvorstadt-Ost";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"18 - 24 Jahre";2996
"";"82 Südvorstadt-Ost";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"25 - 29 Jahre";1487
"";"82 Südvorstadt-Ost";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"30 - 44 Jahre";1465
"";"82 Südvorstadt-Ost";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"45 - 59 Jahre";833
"";"82 Südvorstadt-Ost";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"60 - 64 Jahre";215
"";"82 Südvorstadt-Ost";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"65 - 74 Jahre";497
"";"82 Südvorstadt-Ost";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"75 - 84 Jahre";438
"";"82 Südvorstadt-Ost";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"85 Jahre u.älter";180
"";"83 Räcknitz/Zschertnitz";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"00 - 02 Jahre";249
"";"83 Räcknitz/Zschertnitz";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"03 - 05 Jahre";242
"";"83 Räcknitz/Zschertnitz";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"06 - 09 Jahre";287
"";"83 Räcknitz/Zschertnitz";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"10 - 14 Jahre";299
"";"83 Räcknitz/Zschertnitz";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"15 - 17 Jahre";173
"";"83 Räcknitz/Zschertnitz";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"18 - 24 Jahre";958
"";"83 Räcknitz/Zschertnitz";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"25 - 29 Jahre";864
"";"83 Räcknitz/Zschertnitz";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"30 - 44 Jahre";1644
"";"83 Räcknitz/Zschertnitz";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"45 - 59 Jahre";1392
"";"83 Räcknitz/Zschertnitz";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"60 - 64 Jahre";570
"";"83 Räcknitz/Zschertnitz";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"65 - 74 Jahre";1478
"";"83 Räcknitz/Zschertnitz";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"75 - 84 Jahre";1350
"";"83 Räcknitz/Zschertnitz";"StB 8 Plauen";"StB 8 Plauen";"13 Südvorstadt, Zschertnitz";"85 Jahre u.älter";266
"";"84 Kleinpestitz/Mockritz";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"00 - 02 Jahre";161
"";"84 Kleinpestitz/Mockritz";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"03 - 05 Jahre";199
"";"84 Kleinpestitz/Mockritz";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"06 - 09 Jahre";229
"";"84 Kleinpestitz/Mockritz";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"10 - 14 Jahre";272
"";"84 Kleinpestitz/Mockritz";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"15 - 17 Jahre";154
"";"84 Kleinpestitz/Mockritz";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"18 - 24 Jahre";385
"";"84 Kleinpestitz/Mockritz";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"25 - 29 Jahre";379
"";"84 Kleinpestitz/Mockritz";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"30 - 44 Jahre";1223
"";"84 Kleinpestitz/Mockritz";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"45 - 59 Jahre";1500
"";"84 Kleinpestitz/Mockritz";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"60 - 64 Jahre";714
"";"84 Kleinpestitz/Mockritz";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"65 - 74 Jahre";1147
"";"84 Kleinpestitz/Mockritz";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"75 - 84 Jahre";796
"";"84 Kleinpestitz/Mockritz";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"85 Jahre u.älter";189
"";"85 Coschütz/Gittersee";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"00 - 02 Jahre";184
"";"85 Coschütz/Gittersee";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"03 - 05 Jahre";182
"";"85 Coschütz/Gittersee";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"06 - 09 Jahre";234
"";"85 Coschütz/Gittersee";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"10 - 14 Jahre";244
"";"85 Coschütz/Gittersee";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"15 - 17 Jahre";141
"";"85 Coschütz/Gittersee";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"18 - 24 Jahre";413
"";"85 Coschütz/Gittersee";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"25 - 29 Jahre";377
"";"85 Coschütz/Gittersee";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"30 - 44 Jahre";1226
"";"85 Coschütz/Gittersee";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"45 - 59 Jahre";1287
"";"85 Coschütz/Gittersee";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"60 - 64 Jahre";310
"";"85 Coschütz/Gittersee";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"65 - 74 Jahre";586
"";"85 Coschütz/Gittersee";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"75 - 84 Jahre";553
"";"85 Coschütz/Gittersee";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"85 Jahre u.älter";131
"";"86 Plauen";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"00 - 02 Jahre";472
"";"86 Plauen";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"03 - 05 Jahre";413
"";"86 Plauen";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"06 - 09 Jahre";559
"";"86 Plauen";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"10 - 14 Jahre";515
"";"86 Plauen";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"15 - 17 Jahre";266
"";"86 Plauen";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"18 - 24 Jahre";1085
"";"86 Plauen";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"25 - 29 Jahre";1220
"";"86 Plauen";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"30 - 44 Jahre";2837
"";"86 Plauen";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"45 - 59 Jahre";1962
"";"86 Plauen";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"60 - 64 Jahre";511
"";"86 Plauen";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"65 - 74 Jahre";754
"";"86 Plauen";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"75 - 84 Jahre";912
"";"86 Plauen";"StB 8 Plauen";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"85 Jahre u.älter";400
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"00 - 02 Jahre";175
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"03 - 05 Jahre";202
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"06 - 09 Jahre";241
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"10 - 14 Jahre";248
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"15 - 17 Jahre";153
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"18 - 24 Jahre";254
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"25 - 29 Jahre";228
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"30 - 44 Jahre";1133
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"45 - 59 Jahre";1374
